

fn-[read_pidns] buf : pid:[4026531836]  result: 16 
fn-[read_pidns] host_pidns: 4026531836 
 
TIME     EVENT COMM             PID     CPUUSAGE  MEMUSAGE
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:30 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:31 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:32 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:33 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 CLOCK  kdevtmpfsi       7572    133.333328% 59.803112%
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kdevtmpfsi       7572    
15:38:34 MINER kinsing          7237    
15:38:34 CONN   kinsing          7237               185.154.53.140 4026532306
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kinsing          7237    
15:38:35 CONN   kinsing          7237               185.154.53.140 4026532306
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kinsing          7237    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 MINER kdevtmpfsi       7572    
15:38:35 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:35 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 CLOCK  kdevtmpfsi       7572    800.000000% 59.803112%
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:36 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 MINER kdevtmpfsi       7572    
15:38:37 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kinsing          7237    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:38 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:39 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:40 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:41 MINER kdevtmpfsi       7572    
15:38:41 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:42 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 MINER kdevtmpfsi       7572    
15:38:43 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:43 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:44 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:45 MINER kdevtmpfsi       7572    
15:38:45 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 CLOCK  kdevtmpfsi       7572    100.000000% 59.803112%
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:46 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 CLOCK  kdevtmpfsi       7572    200.000000% 59.803112%
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 MINER kdevtmpfsi       7572    
15:38:47 CLOCK  kdevtmpfsi       7572    400.000000% 59.803112%
